[2025-08-23 21:52:34] Marseille vs Paris - C Values: {"T1_C": 2.16, "T2_C": 2.304, "T3_C": 6.4, "T4_C": 1.136, "T5_C": 1.63, "T6_C": 1.71, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.02, "T10_C": 1.79, "T11_C": 1.865, "T12_C": 1.936, "T13_C": 3.232, "T14_C": 1.344}
[2025-08-23 21:52:54] Marseille vs Paris - C Values: {"T1_C": 2.18, "T2_C": 2.275, "T3_C": 6.45, "T4_C": 1.136, "T5_C": 1.645, "T6_C": 1.7, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.048, "T10_C": 1.775, "T11_C": 1.865, "T12_C": 1.936, "T13_C": 3.232, "T14_C": 1.344}
[2025-08-23 21:53:01] Marseille vs Paris - C Values: {"T1_C": 2.232, "T2_C": 2.29, "T3_C": 5.95, "T4_C": 1.15, "T5_C": 1.64, "T6_C": 1.67, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.085, "T10_C": 1.744, "T11_C": 1.85, "T12_C": 1.95, "T13_C": 3.2, "T14_C": 1.35}
[2025-08-23 21:53:09] Marseille vs Paris - C Values: {"T1_C": 2.232, "T2_C": 2.29, "T3_C": 5.95, "T4_C": 1.15, "T5_C": 1.64, "T6_C": 1.67, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.84, "T10_C": 1.965, "T11_C": 1.696, "T12_C": 2.16, "T13_C": 2.89, "T14_C": 1.416}
[2025-08-23 21:53:20] Marseille vs Paris - C Values: {"T1_C": 2.26, "T2_C": 2.264, "T3_C": 5.85, "T4_C": 1.15, "T5_C": 1.65, "T6_C": 1.656, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 1.864, "T10_C": 1.936, "T11_C": 1.696, "T12_C": 2.16, "T13_C": 2.89, "T14_C": 1.416}
[2025-08-23 21:53:41] Marseille vs Paris - C Values: {"T1_C": 2.256, "T2_C": 2.208, "T3_C": 6.4, "T4_C": 1.136, "T5_C": 1.685, "T6_C": 1.656, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 1.896, "T10_C": 1.904, "T11_C": 1.765, "T12_C": 2.06, "T13_C": 2.89, "T14_C": 1.416}
[2025-08-23 21:53:54] Marseille vs Paris - C Values: {"T1_C": 2.28, "T2_C": 2.24, "T3_C": 5.95, "T4_C": 1.15, "T5_C": 1.664, "T6_C": 1.645, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.896, "T10_C": 1.904, "T11_C": 1.765, "T12_C": 2.06, "T13_C": 2.89, "T14_C": 1.416}
[2025-08-23 21:54:00] Marseille vs Paris - C Values: {"T1_C": 2.28, "T2_C": 2.24, "T3_C": 5.95, "T4_C": 1.15, "T5_C": 1.664, "T6_C": 1.645, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.925, "T10_C": 1.875, "T11_C": 1.765, "T12_C": 2.06, "T13_C": 2.89, "T14_C": 1.416}
[2025-08-23 21:54:26] Marseille vs Paris - C Values: {"T1_C": 2.28, "T2_C": 2.24, "T3_C": 5.95, "T4_C": 1.15, "T5_C": 1.664, "T6_C": 1.645, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.955, "T10_C": 1.848, "T11_C": 1.765, "T12_C": 2.06, "T13_C": 2.89, "T14_C": 1.416}
[2025-08-23 21:54:59] Marseille vs Paris - C Values: {"T1_C": 2.256, "T2_C": 2.208, "T3_C": 6.4, "T4_C": 1.136, "T5_C": 1.685, "T6_C": 1.656, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 1.99, "T10_C": 1.82, "T11_C": 1.765, "T12_C": 2.06, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:55:07] Marseille vs Paris - C Values: {"T1_C": 2.256, "T2_C": 2.208, "T3_C": 6.4, "T4_C": 1.136, "T5_C": 1.685, "T6_C": 1.656, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.02, "T10_C": 1.79, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:55:13] Marseille vs Paris - C Values: {"T1_C": 2.325, "T2_C": 2.21, "T3_C": 5.85, "T4_C": 1.152, "T5_C": 1.68, "T6_C": 1.625, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.02, "T10_C": 1.79, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:55:38] Marseille vs Paris - C Values: {"T1_C": 2.34, "T2_C": 2.125, "T3_C": 6.45, "T4_C": 1.136, "T5_C": 1.736, "T6_C": 1.615, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.06, "T10_C": 1.765, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:55:50] Marseille vs Paris - C Values: {"T1_C": 2.39, "T2_C": 2.144, "T3_C": 5.95, "T4_C": 1.15, "T5_C": 1.72, "T6_C": 1.592, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.06, "T10_C": 1.765, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:56:03] Marseille vs Paris - C Values: {"T1_C": 2.36, "T2_C": 2.112, "T3_C": 6.4, "T4_C": 1.136, "T5_C": 1.74, "T6_C": 1.608, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.144, "T10_C": 1.704, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:56:15] Marseille vs Paris - C Values: {"T1_C": 2.34, "T2_C": 2.125, "T3_C": 6.45, "T4_C": 1.136, "T5_C": 1.736, "T6_C": 1.615, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.144, "T10_C": 1.704, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:56:22] Marseille vs Paris - C Values: {"T1_C": 2.34, "T2_C": 2.125, "T3_C": 6.45, "T4_C": 1.136, "T5_C": 1.736, "T6_C": 1.615, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.192, "T10_C": 1.675, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.26, "T14_C": 1.34}
[2025-08-23 21:56:27] Marseille vs Paris - C Values: {"T1_C": 2.36, "T2_C": 2.112, "T3_C": 6.4, "T4_C": 1.136, "T5_C": 1.74, "T6_C": 1.608, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.192, "T10_C": 1.675, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:57:06] Marseille vs Paris - C Values: {"T1_C": 2.34, "T2_C": 2.125, "T3_C": 6.45, "T4_C": 1.136, "T5_C": 1.736, "T6_C": 1.615, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.192, "T10_C": 1.675, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.105, "T14_C": 1.37}
[2025-08-23 21:57:18] Marseille vs Paris - C Values: {"T1_C": 2.36, "T2_C": 2.112, "T3_C": 6.4, "T4_C": 1.136, "T5_C": 1.74, "T6_C": 1.608, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.192, "T10_C": 1.675, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.26, "T14_C": 1.34}
[2025-08-23 21:57:30] Marseille vs Paris - C Values: {"T1_C": 2.384, "T2_C": 2.085, "T3_C": 6.45, "T4_C": 1.135, "T5_C": 1.76, "T6_C": 1.595, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.296, "T10_C": 1.62, "T11_C": 1.864, "T12_C": 1.936, "T13_C": 3.26, "T14_C": 1.34}
[2025-08-23 21:57:58] Marseille vs Paris - C Values: {"T1_C": 2.384, "T2_C": 2.085, "T3_C": 6.45, "T4_C": 1.135, "T5_C": 1.76, "T6_C": 1.595, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.352, "T10_C": 1.592, "T11_C": 1.864, "T12_C": 1.936, "T13_C": 3.26, "T14_C": 1.34}
[2025-08-23 21:58:59] Marseille vs Paris - C Values: {"T1_C": 2.47, "T2_C": 2.025, "T3_C": 6.45, "T4_C": 1.136, "T5_C": 1.805, "T6_C": 1.56, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.352, "T10_C": 1.592, "T11_C": 1.864, "T12_C": 1.936, "T13_C": 3.36, "T14_C": 1.325}
[2025-08-23 21:59:05] Marseille vs Paris - C Values: {"T1_C": 2.47, "T2_C": 2.025, "T3_C": 6.45, "T4_C": 1.136, "T5_C": 1.805, "T6_C": 1.56, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.352, "T10_C": 1.592, "T11_C": 1.864, "T12_C": 1.936, "T13_C": 3.36, "T14_C": 1.325}
[2025-08-23 21:59:24] Marseille vs Paris - C Values: {"T1_C": 2.36, "T2_C": 2.06, "T3_C": 6.95, "T4_C": 1.12, "T5_C": 1.775, "T6_C": 1.608, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.352, "T10_C": 1.592, "T11_C": 1.81, "T12_C": 2, "T13_C": 3.36, "T14_C": 1.325}
[2025-08-23 21:59:38] Marseille vs Paris - C Values: {"T1_C": 2.36, "T2_C": 2.06, "T3_C": 6.95, "T4_C": 1.12, "T5_C": 1.775, "T6_C": 1.608, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.352, "T10_C": 1.592, "T11_C": 1.864, "T12_C": 1.936, "T13_C": 3.36, "T14_C": 1.325}
[2025-08-23 21:59:44] Marseille vs Paris - C Values: {"T1_C": 2.47, "T2_C": 2.025, "T3_C": 6.45, "T4_C": 1.136, "T5_C": 1.805, "T6_C": 1.56, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.42, "T10_C": 1.565, "T11_C": 1.95, "T12_C": 1.85, "T13_C": 3.36, "T14_C": 1.325}
[2025-08-23 21:59:51] Marseille vs Paris - C Values: {"T1_C": 2.475, "T2_C": 1.98, "T3_C": 7, "T4_C": 1.12, "T5_C": 1.84, "T6_C": 1.56, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 1.58, "T10_C": 2.384, "T11_C": 1.95, "T12_C": 1.85, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:01:36] Marseille vs Paris - C Values: {"T1_C": 2.536, "T2_C": 1.945, "T3_C": 6.9, "T4_C": 1.12, "T5_C": 1.865, "T6_C": 1.536, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.58, "T10_C": 2.384, "T11_C": 1.95, "T12_C": 1.85, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:01:45] Marseille vs Paris - C Values: {"T1_C": 2.536, "T2_C": 1.945, "T3_C": 6.9, "T4_C": 1.12, "T5_C": 1.865, "T6_C": 1.536, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.58, "T10_C": 2.384, "T11_C": 1.95, "T12_C": 1.85, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:02:15] Marseille vs Paris - C Values: {"T1_C": 2.475, "T2_C": 1.98, "T3_C": 7, "T4_C": 1.12, "T5_C": 1.84, "T6_C": 1.56, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 1.58, "T10_C": 2.384, "T11_C": 1.95, "T12_C": 1.85, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:02:28] Marseille vs Paris - C Values: {"T1_C": 2.475, "T2_C": 1.98, "T3_C": 7, "T4_C": 1.12, "T5_C": 1.84, "T6_C": 1.56, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 1.63, "T10_C": 2.28, "T11_C": 1.95, "T12_C": 1.85, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:02:48] Marseille vs Paris - C Values: {"T1_C": 2.56, "T2_C": 1.925, "T3_C": 6.95, "T4_C": 1.12, "T5_C": 1.89, "T6_C": 1.525, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.63, "T10_C": 2.28, "T11_C": 2.045, "T12_C": 1.775, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:02:54] Marseille vs Paris - C Values: {"T1_C": 2.575, "T2_C": 1.92, "T3_C": 6.95, "T4_C": 1.12, "T5_C": 1.896, "T6_C": 1.52, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.63, "T10_C": 2.28, "T11_C": 2.045, "T12_C": 1.775, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:03:13] Marseille vs Paris - C Values: {"T1_C": 2.575, "T2_C": 1.92, "T3_C": 6.95, "T4_C": 1.12, "T5_C": 1.896, "T6_C": 1.52, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 1.685, "T10_C": 2.175, "T11_C": 2.136, "T12_C": 1.71, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:03:23] Marseille vs Paris - C Values: {"T1_C": 2.575, "T2_C": 1.92, "T3_C": 6.95, "T4_C": 1.12, "T5_C": 1.896, "T6_C": 1.52, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 1.685, "T10_C": 2.175, "T11_C": 2.045, "T12_C": 1.775, "T13_C": 3.6, "T14_C": 1.29}
[2025-08-23 22:03:40] Marseille vs Paris - C Values: {"T1_C": 2.61, "T2_C": 1.86, "T3_C": 7.5, "T4_C": 1.105, "T5_C": 1.95, "T6_C": 1.51, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 1.685, "T10_C": 2.175, "T11_C": 2.136, "T12_C": 1.71, "T13_C": 3.86, "T14_C": 1.26}
[2025-08-23 22:04:37] Marseille vs Paris - C Values: {"T1_C": 1.144, "T2_C": 6, "T3_C": 41, "T4_C": 1.001, "T5_C": 1.144, "T6_C": 5.3, "T7_C": 1.49, "T8_C": 2.625, "T9_C": 1.85, "T10_C": 1.95, "T11_C": 2.535, "T12_C": 1.52, "T13_C": 3.8, "T14_C": 1.265}
[2025-08-23 22:04:44] Marseille vs Paris - C Values: {"T1_C": 1.11, "T2_C": 7, "T3_C": 44, "T4_C": 1.001, "T5_C": 1.11, "T6_C": 6.06, "T7_C": 2.704, "T8_C": 1.464, "T9_C": 1.77, "T10_C": 2.05, "T11_C": 2.305, "T12_C": 1.616, "T13_C": 4.17, "T14_C": 1.23}
[2025-08-23 22:05:08] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7, "T3_C": 41, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.12, "T7_C": 2.704, "T8_C": 1.464, "T9_C": 1.77, "T10_C": 2.05, "T11_C": 2.305, "T12_C": 1.616, "T13_C": 4.17, "T14_C": 1.23}
[2025-08-23 22:05:41] Marseille vs Paris - C Values: {"T1_C": 1.11, "T2_C": 7, "T3_C": 44, "T4_C": 1.001, "T5_C": 1.11, "T6_C": 6.06, "T7_C": 2.704, "T8_C": 1.464, "T9_C": 1.77, "T10_C": 2.05, "T11_C": 2.305, "T12_C": 1.616, "T13_C": 4.17, "T14_C": 1.23}
[2025-08-23 22:05:48] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7, "T3_C": 41, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.12, "T7_C": 2.704, "T8_C": 1.464, "T9_C": 1.77, "T10_C": 2.05, "T11_C": 2.305, "T12_C": 1.616, "T13_C": 4.17, "T14_C": 1.23}
[2025-08-23 22:06:00] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.59, "T7_C": 2.704, "T8_C": 1.464, "T9_C": 1.85, "T10_C": 1.95, "T11_C": 2.305, "T12_C": 1.616, "T13_C": 4.34, "T14_C": 1.216}
[2025-08-23 22:06:19] Marseille vs Paris - C Values: {"T1_C": 1.09, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.09, "T6_C": 6.64, "T7_C": 2.704, "T8_C": 1.464, "T9_C": 1.85, "T10_C": 1.95, "T11_C": 2.305, "T12_C": 1.616, "T13_C": 4.34, "T14_C": 1.216}
[2025-08-23 22:06:25] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.27, "T7_C": 2.856, "T8_C": 1.42, "T9_C": 1.85, "T10_C": 1.95, "T11_C": 2.41, "T12_C": 1.568, "T13_C": 4.34, "T14_C": 1.216}
[2025-08-23 22:06:43] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.59, "T7_C": 2.856, "T8_C": 1.42, "T9_C": 1.85, "T10_C": 1.95, "T11_C": 2.41, "T12_C": 1.568, "T13_C": 4.34, "T14_C": 1.216}
[2025-08-23 22:07:08] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.59, "T7_C": 2.856, "T8_C": 1.42, "T9_C": 1.83, "T10_C": 1.975, "T11_C": 2.39, "T12_C": 1.575, "T13_C": 4.34, "T14_C": 1.216}
[2025-08-23 22:07:21] Marseille vs Paris - C Values: {"T1_C": 1.09, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.09, "T6_C": 6.64, "T7_C": 2.856, "T8_C": 1.42, "T9_C": 1.83, "T10_C": 1.975, "T11_C": 2.39, "T12_C": 1.575, "T13_C": 4.78, "T14_C": 1.184}
[2025-08-23 22:07:28] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.59, "T7_C": 2.856, "T8_C": 1.42, "T9_C": 1.83, "T10_C": 1.975, "T11_C": 2.39, "T12_C": 1.575, "T13_C": 4.34, "T14_C": 1.216}
[2025-08-23 22:07:59] Marseille vs Paris - C Values: {"T1_C": 1.09, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.09, "T6_C": 6.64, "T7_C": 2.856, "T8_C": 1.42, "T9_C": 1.955, "T10_C": 1.848, "T11_C": 2.39, "T12_C": 1.575, "T13_C": 4.78, "T14_C": 1.184}
[2025-08-23 22:08:10] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.59, "T7_C": 2.856, "T8_C": 1.42, "T9_C": 1.83, "T10_C": 1.975, "T11_C": 2.39, "T12_C": 1.575, "T13_C": 4.34, "T14_C": 1.216}
[2025-08-23 22:08:22] Marseille vs Paris - C Values: {"T1_C": 1.09, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.09, "T6_C": 6.64, "T7_C": 2.856, "T8_C": 1.42, "T9_C": 1.955, "T10_C": 1.848, "T11_C": 2.39, "T12_C": 1.575, "T13_C": 4.78, "T14_C": 1.184}
[2025-08-23 22:08:28] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.27, "T7_C": 2.936, "T8_C": 1.405, "T9_C": 1.955, "T10_C": 1.848, "T11_C": 2.525, "T12_C": 1.525, "T13_C": 4.34, "T14_C": 1.216}
[2025-08-23 22:08:58] Marseille vs Paris - C Values: {"T1_C": 1.09, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.09, "T6_C": 6.64, "T7_C": 2.98, "T8_C": 1.392, "T9_C": 1.955, "T10_C": 1.848, "T11_C": 2.525, "T12_C": 1.525, "T13_C": 4.78, "T14_C": 1.184}
[2025-08-23 22:09:18] Marseille vs Paris - C Values: {"T1_C": 1.09, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.09, "T6_C": 6.64, "T7_C": 2.936, "T8_C": 1.405, "T9_C": 1.955, "T10_C": 1.848, "T11_C": 2.525, "T12_C": 1.525, "T13_C": 4.78, "T14_C": 1.184}
[2025-08-23 22:09:48] Marseille vs Paris - C Values: {"T1_C": 1.1, "T2_C": 7, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.1, "T6_C": 6.27, "T7_C": 3.04, "T8_C": 1.38, "T9_C": 2.056, "T10_C": 1.765, "T11_C": 2.656, "T12_C": 1.48, "T13_C": 4.78, "T14_C": 1.184}
[2025-08-23 22:10:00] Marseille vs Paris - C Values: {"T1_C": 1.085, "T2_C": 7.5, "T3_C": 51, "T4_C": 1.001, "T5_C": 1.085, "T6_C": 6.69, "T7_C": 3.04, "T8_C": 1.38, "T9_C": 2.056, "T10_C": 1.765, "T11_C": 2.656, "T12_C": 1.48, "T13_C": 5.25, "T14_C": 1.16}
[2025-08-23 22:10:30] Marseille vs Paris - C Values: {"T1_C": 1.085, "T2_C": 8, "T3_C": 67, "T4_C": 1.001, "T5_C": 1.085, "T6_C": 7.21, "T7_C": 3.22, "T8_C": 1.345, "T9_C": 2.16, "T10_C": 1.696, "T11_C": 2.865, "T12_C": 1.42, "T13_C": 5.25, "T14_C": 1.16}
[2025-08-23 22:11:02] Marseille vs Paris - C Values: {"T1_C": 1.085, "T2_C": 8, "T3_C": 67, "T4_C": 1.001, "T5_C": 1.085, "T6_C": 7.21, "T7_C": 1.36, "T8_C": 3.165, "T9_C": 2.26, "T10_C": 1.64, "T11_C": 2.865, "T12_C": 1.42, "T13_C": 5.25, "T14_C": 1.16}
[2025-08-23 22:11:32] Marseille vs Paris - C Values: {"T1_C": 1.085, "T2_C": 8, "T3_C": 67, "T4_C": 1.001, "T5_C": 1.085, "T6_C": 7.21, "T7_C": 1.36, "T8_C": 3.165, "T9_C": 2.26, "T10_C": 1.64, "T11_C": 3.08, "T12_C": 1.375, "T13_C": 5.7, "T14_C": 1.14}
[2025-08-23 22:11:56] Marseille vs Paris - C Values: {"T1_C": 1.085, "T2_C": 8, "T3_C": 67, "T4_C": 1.001, "T5_C": 1.085, "T6_C": 7.21, "T7_C": 1.36, "T8_C": 3.165, "T9_C": 2.36, "T10_C": 1.59, "T11_C": 3.08, "T12_C": 1.375, "T13_C": 5.7, "T14_C": 1.14}
[2025-08-23 22:12:33] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 148, "T7_C": 1.464, "T8_C": 2.704, "T9_C": 2.504, "T10_C": 1.53, "T11_C": 3.435, "T12_C": 1.312, "T13_C": 5.52, "T14_C": 1.145}
[2025-08-23 22:12:39] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 148, "T7_C": 1.44, "T8_C": 2.784, "T9_C": 2.504, "T10_C": 1.53, "T11_C": 3.26, "T12_C": 1.34, "T13_C": 5.25, "T14_C": 1.16}
[2025-08-23 22:12:52] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 148, "T7_C": 1.49, "T8_C": 2.62, "T9_C": 2.61, "T10_C": 1.495, "T11_C": 3.36, "T12_C": 1.325, "T13_C": 5.25, "T14_C": 1.16}
[2025-08-23 22:13:04] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 148, "T7_C": 1.464, "T8_C": 2.71, "T9_C": 2.504, "T10_C": 1.53, "T11_C": 3.36, "T12_C": 1.325, "T13_C": 5.25, "T14_C": 1.16}
[2025-08-23 22:13:17] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 172, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.61, "T10_C": 1.495, "T11_C": 3.26, "T12_C": 1.34, "T13_C": 6.2, "T14_C": 1.12}
[2025-08-23 22:13:23] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 150, "T7_C": 1.36, "T8_C": 3.165, "T9_C": 2.504, "T10_C": 1.53, "T11_C": 3.105, "T12_C": 1.37, "T13_C": 5.7, "T14_C": 1.14}
[2025-08-23 22:13:42] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 172, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.61, "T10_C": 1.495, "T11_C": 3.26, "T12_C": 1.34, "T13_C": 6.2, "T14_C": 1.12}
[2025-08-23 22:14:06] Marseille vs Paris - C Values: {"T1_C": 1.001, "T2_C": 21, "T3_C": 145, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.712, "T10_C": 1.46, "T11_C": 3.26, "T12_C": 1.34, "T13_C": 6.65, "T14_C": 1.11}
[2025-08-23 22:14:19] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 172, "T7_C": 1.36, "T8_C": 3.165, "T9_C": 2.712, "T10_C": 1.46, "T11_C": 3.26, "T12_C": 1.34, "T13_C": 6.2, "T14_C": 1.12}
[2025-08-23 22:14:25] Marseille vs Paris - C Values: {"T1_C": 1.001, "T2_C": 20, "T3_C": 164, "T7_C": 1.33, "T8_C": 3.3, "T9_C": 2.712, "T10_C": 1.46, "T11_C": 3.36, "T12_C": 1.325, "T13_C": 6.65, "T14_C": 1.11}
[2025-08-23 22:14:44] Marseille vs Paris - C Values: {"T1_C": 1.001, "T2_C": 20, "T3_C": 164, "T7_C": 1.28, "T8_C": 3.66, "T9_C": 2.92, "T10_C": 1.408, "T11_C": 3.36, "T12_C": 1.325, "T13_C": 7.5, "T14_C": 1.085}
[2025-08-23 22:14:51] Marseille vs Paris - C Values: {"T1_C": 1.001, "T2_C": 20, "T3_C": 164, "T7_C": 1.305, "T8_C": 3.48, "T9_C": 2.712, "T10_C": 1.46, "T11_C": 3.36, "T12_C": 1.325, "T13_C": 6.65, "T14_C": 1.11}
[2025-08-23 22:15:20] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 172, "T7_C": 1.445, "T8_C": 2.77, "T9_C": 2.92, "T10_C": 1.408, "T11_C": 3.6, "T12_C": 1.29, "T13_C": 6.2, "T14_C": 1.12}
[2025-08-23 22:15:32] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 172, "T7_C": 1.445, "T8_C": 2.77, "T9_C": 2.784, "T10_C": 1.44, "T11_C": 3.6, "T12_C": 1.29, "T13_C": 6.2, "T14_C": 1.12}
[2025-08-23 22:15:45] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 172, "T7_C": 1.464, "T8_C": 2.71, "T9_C": 2.784, "T10_C": 1.44, "T11_C": 3.86, "T12_C": 1.26, "T13_C": 6.2, "T14_C": 1.12}
[2025-08-23 22:16:15] Marseille vs Paris - C Values: {"T1_C": 1.005, "T2_C": 20, "T3_C": 172, "T7_C": 1.42, "T8_C": 2.87, "T9_C": 2.984, "T10_C": 1.392, "T11_C": 3.86, "T12_C": 1.26, "T13_C": 6.65, "T14_C": 1.11}
[2025-08-23 22:16:28] Marseille vs Paris - C Values: {"T7_C": 2.41, "T8_C": 1.568, "T9_C": 1.49, "T10_C": 2.616, "T11_C": 5.25, "T12_C": 1.16, "T13_C": 7.5, "T14_C": 1.085}
[2025-08-23 22:16:46] Marseille vs Paris - C Values: {"T7_C": 2.485, "T8_C": 1.54, "T9_C": 1.54, "T10_C": 2.485, "T11_C": 5.25, "T12_C": 1.16, "T13_C": 7.5, "T14_C": 1.085}
[2025-08-23 22:16:52] Marseille vs Paris - C Values: {"T1_C": 1.001, "T2_C": 20, "T3_C": 164, "T7_C": 1.44, "T8_C": 2.784, "T9_C": 3.13, "T10_C": 1.365, "T11_C": 3.86, "T12_C": 1.26, "T13_C": 6.65, "T14_C": 1.11}
